,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,282,156,2,valletta,2,danish,1,59864
1,988,173,0,valletta,2,danish,1,59864
2,476,120,10,valletta,2,danish,1,59864
3,134,83,0,valletta,2,danish,1,59864
4,360,191,3,valletta,2,danish,1,59864
5,200,127,6,valletta,2,danish,1,59864
6,512,277,1,valletta,2,danish,1,59864
7,404,147,0,valletta,2,danish,1,59864
8,749,130,0,valletta,2,danish,1,59864
9,598,149,0,valletta,2,danish,1,59864
10,732,191,3,valletta,2,danish,1,59864
11,466,175,0,valletta,2,danish,1,59864
12,859,146,0,valletta,2,danish,1,59864
13,209,75,0,valletta,2,danish,1,59864
14,832,167,0,valletta,2,danish,1,59864
15,480,79,0,valletta,2,danish,1,59864
16,501,95,0,valletta,2,danish,1,59864
17,376,293,1,valletta,2,danish,1,59864
18,504,185,3,valletta,2,danish,1,59864
19,295,77,0,valletta,2,danish,1,59864
20,325,106,0,valletta,2,danish,1,59864
21,719,293,1,valletta,2,danish,1,59864
22,424,291,1,valletta,2,danish,1,59864
23,55,129,0,valletta,2,danish,1,59864
24,377,147,0,valletta,2,danish,1,59864
25,643,82,0,valletta,2,danish,1,59864
26,639,287,1,valletta,2,danish,1,59864
27,237,162,2,valletta,2,danish,1,59864
28,592,417,2,valletta,2,danish,1,59864
29,718,170,0,valletta,2,danish,1,59864
30,861,235,4,valletta,2,danish,1,59864
31,521,83,1,valletta,2,danish,1,59864
32,985,71,1,valletta,2,danish,1,59864
33,746,170,4,valletta,2,danish,1,59864
34,106,161,10,valletta,2,danish,1,59864
35,965,158,2,valletta,2,danish,1,59864
36,905,172,0,valletta,2,danish,1,59864
37,244,415,2,valletta,2,danish,1,59864
38,334,85,0,valletta,2,danish,1,59864
39,400,95,10,valletta,2,danish,1,59864
40,371,104,0,valletta,2,danish,1,59864
41,81,158,2,valletta,2,danish,1,59864
42,363,158,2,valletta,2,danish,1,59864
43,709,146,0,valletta,2,danish,1,59864
