,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,336,131,0,vienna,1,greek,0,147072
1,354,94,4,vienna,1,greek,0,147072
2,315,304,2,vienna,1,greek,0,147072
3,703,169,1,vienna,1,greek,0,147072
4,428,131,0,vienna,1,greek,0,147072
5,245,141,1,vienna,1,greek,0,147072
6,128,292,1,vienna,1,greek,0,147072
7,462,83,0,vienna,1,greek,0,147072
8,33,175,0,vienna,1,greek,0,147072
9,37,275,1,vienna,1,greek,0,147072
10,940,178,0,vienna,1,greek,0,147072
11,672,294,0,vienna,1,greek,0,147072
12,87,282,1,vienna,1,greek,0,147072
13,152,228,3,vienna,1,greek,0,147072
14,661,128,0,vienna,1,greek,0,147072
15,962,147,0,vienna,1,greek,0,147072
16,626,182,0,vienna,1,greek,0,147072
17,635,171,0,vienna,1,greek,0,147072
18,116,129,0,vienna,1,greek,0,147072
19,977,117,3,vienna,1,greek,0,147072
20,693,260,20,vienna,1,greek,0,147072
21,775,81,0,vienna,1,greek,0,147072
22,713,292,0,vienna,1,greek,0,147072
23,220,91,1,vienna,1,greek,0,147072
24,610,77,6,vienna,1,greek,0,147072
25,173,113,0,vienna,1,greek,0,147072
26,438,111,0,vienna,1,greek,0,147072
27,368,78,0,vienna,1,greek,0,147072
28,928,85,0,vienna,1,greek,0,147072
29,278,114,0,vienna,1,greek,0,147072
30,210,129,3,vienna,1,greek,0,147072
31,652,139,0,vienna,1,greek,0,147072
32,919,78,0,vienna,1,greek,0,147072
33,875,109,0,vienna,1,greek,0,147072
34,846,300,1,vienna,1,greek,0,147072
35,535,150,0,vienna,1,greek,0,147072
36,63,151,0,vienna,1,greek,0,147072
37,250,430,1,vienna,1,greek,0,147072
38,927,273,1,vienna,1,greek,0,147072
39,446,110,0,vienna,1,greek,0,147072
40,382,182,0,vienna,1,greek,0,147072
41,98,154,0,vienna,1,greek,0,147072
42,275,129,0,vienna,1,greek,0,147072
43,877,84,0,vienna,1,greek,0,147072
44,236,82,1,vienna,1,greek,0,147072
45,801,289,1,vienna,1,greek,0,147072
46,68,177,5,vienna,1,greek,0,147072
47,372,126,0,vienna,1,greek,0,147072
48,35,85,0,vienna,1,greek,0,147072
49,839,215,2,vienna,1,greek,0,147072
50,565,306,5,vienna,1,greek,0,147072
51,292,215,0,vienna,1,greek,0,147072
52,704,111,0,vienna,1,greek,0,147072
53,219,271,1,vienna,1,greek,0,147072
54,494,213,0,vienna,1,greek,0,147072
55,57,154,0,vienna,1,greek,0,147072
56,524,307,1,vienna,1,greek,0,147072
57,184,397,1,vienna,1,greek,0,147072
58,682,147,0,vienna,1,greek,0,147072
59,931,300,1,vienna,1,greek,0,147072
60,920,107,0,vienna,1,greek,0,147072
61,268,129,0,vienna,1,greek,0,147072
62,613,278,1,vienna,1,greek,0,147072
63,810,185,0,vienna,1,greek,0,147072
64,833,150,0,vienna,1,greek,0,147072
65,662,292,1,vienna,1,greek,0,147072
66,15,402,1,vienna,1,greek,0,147072
67,195,148,0,vienna,1,greek,0,147072
68,167,82,0,vienna,1,greek,0,147072
69,11,210,1,vienna,1,greek,0,147072
70,666,84,0,vienna,1,greek,0,147072
71,753,156,0,vienna,1,greek,0,147072
72,231,153,0,vienna,1,greek,0,147072
73,530,103,2,vienna,1,greek,0,147072
74,266,81,0,vienna,1,greek,0,147072
75,943,236,1,vienna,1,greek,0,147072
76,70,183,4,vienna,1,greek,0,147072
77,64,84,0,vienna,1,greek,0,147072
78,996,128,0,vienna,1,greek,0,147072
79,924,177,0,vienna,1,greek,0,147072
80,226,110,0,vienna,1,greek,0,147072
81,168,395,1,vienna,1,greek,0,147072
82,171,89,0,vienna,1,greek,0,147072
83,848,305,1,vienna,1,greek,0,147072
84,755,82,0,vienna,1,greek,0,147072
85,784,111,0,vienna,1,greek,0,147072
86,979,180,1,vienna,1,greek,0,147072
87,457,151,0,vienna,1,greek,0,147072
