,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,196,113,0,amsterdam,5,portuguese,0,111464
1,101,412,5,amsterdam,5,portuguese,0,111464
2,724,307,7,amsterdam,5,portuguese,0,111464
3,821,113,1,amsterdam,5,portuguese,0,111464
4,510,366,8,amsterdam,5,portuguese,0,111464
5,892,287,4,amsterdam,5,portuguese,0,111464
6,307,130,4,amsterdam,5,portuguese,0,111464
7,674,139,0,amsterdam,5,portuguese,0,111464
8,570,111,0,amsterdam,5,portuguese,0,111464
9,111,151,4,amsterdam,5,portuguese,0,111464
10,16,184,0,amsterdam,5,portuguese,0,111464
11,410,132,4,amsterdam,5,portuguese,0,111464
12,172,136,0,amsterdam,5,portuguese,0,111464
13,778,112,0,amsterdam,5,portuguese,0,111464
14,630,159,0,amsterdam,5,portuguese,0,111464
15,585,77,6,amsterdam,5,portuguese,0,111464
16,658,184,0,amsterdam,5,portuguese,0,111464
17,475,109,0,amsterdam,5,portuguese,0,111464
18,779,246,4,amsterdam,5,portuguese,0,111464
19,933,156,0,amsterdam,5,portuguese,0,111464
20,594,435,5,amsterdam,5,portuguese,0,111464
21,103,187,15,amsterdam,5,portuguese,0,111464
22,916,139,4,amsterdam,5,portuguese,0,111464
23,482,83,0,amsterdam,5,portuguese,0,111464
24,517,178,4,amsterdam,5,portuguese,0,111464
25,680,156,0,amsterdam,5,portuguese,0,111464
26,441,220,7,amsterdam,5,portuguese,0,111464
27,157,307,8,amsterdam,5,portuguese,0,111464
28,264,82,0,amsterdam,5,portuguese,0,111464
29,867,153,0,amsterdam,5,portuguese,0,111464
30,22,180,0,amsterdam,5,portuguese,0,111464
31,317,210,6,amsterdam,5,portuguese,0,111464
32,158,184,5,amsterdam,5,portuguese,0,111464
33,269,157,0,amsterdam,5,portuguese,0,111464
34,214,306,4,amsterdam,5,portuguese,0,111464
35,86,115,0,amsterdam,5,portuguese,0,111464
36,591,326,9,amsterdam,5,portuguese,0,111464
37,163,248,4,amsterdam,5,portuguese,0,111464
38,256,81,0,amsterdam,5,portuguese,0,111464
39,925,128,0,amsterdam,5,portuguese,0,111464
40,311,106,15,amsterdam,5,portuguese,0,111464
41,660,178,1,amsterdam,5,portuguese,0,111464
42,450,177,24,amsterdam,5,portuguese,0,111464
43,366,81,0,amsterdam,5,portuguese,0,111464
44,752,416,5,amsterdam,5,portuguese,0,111464
45,9,87,0,amsterdam,5,portuguese,0,111464
46,369,78,0,amsterdam,5,portuguese,0,111464
47,880,134,0,amsterdam,5,portuguese,0,111464
48,283,119,4,amsterdam,5,portuguese,0,111464
49,507,130,4,amsterdam,5,portuguese,0,111464
50,557,116,0,amsterdam,5,portuguese,0,111464
51,352,103,20,amsterdam,5,portuguese,0,111464
52,777,186,0,amsterdam,5,portuguese,0,111464
53,679,156,0,amsterdam,5,portuguese,0,111464
54,45,181,0,amsterdam,5,portuguese,0,111464
55,971,184,4,amsterdam,5,portuguese,0,111464
56,82,112,0,amsterdam,5,portuguese,0,111464
57,375,109,0,amsterdam,5,portuguese,0,111464
58,85,162,2,amsterdam,5,portuguese,0,111464
59,211,153,0,amsterdam,5,portuguese,0,111464
60,146,220,5,amsterdam,5,portuguese,0,111464
61,34,81,0,amsterdam,5,portuguese,0,111464
62,117,94,2,amsterdam,5,portuguese,0,111464
63,83,181,4,amsterdam,5,portuguese,0,111464
64,373,186,2,amsterdam,5,portuguese,0,111464
65,960,421,5,amsterdam,5,portuguese,0,111464
66,706,130,0,amsterdam,5,portuguese,0,111464
67,745,107,3,amsterdam,5,portuguese,0,111464
68,548,258,9,amsterdam,5,portuguese,0,111464
69,806,277,14,amsterdam,5,portuguese,0,111464
70,676,90,2,amsterdam,5,portuguese,0,111464
71,230,189,2,amsterdam,5,portuguese,0,111464
72,921,95,4,amsterdam,5,portuguese,0,111464
73,442,197,6,amsterdam,5,portuguese,0,111464
74,271,84,0,amsterdam,5,portuguese,0,111464
75,12,81,0,amsterdam,5,portuguese,0,111464
76,891,127,4,amsterdam,5,portuguese,0,111464
77,223,156,0,amsterdam,5,portuguese,0,111464
78,715,180,0,amsterdam,5,portuguese,0,111464
79,587,157,0,amsterdam,5,portuguese,0,111464
80,760,282,4,amsterdam,5,portuguese,0,111464
81,835,106,28,amsterdam,5,portuguese,0,111464
82,750,116,8,amsterdam,5,portuguese,0,111464
83,52,180,3,amsterdam,5,portuguese,0,111464
84,224,147,8,amsterdam,5,portuguese,0,111464
85,588,180,0,amsterdam,5,portuguese,0,111464
86,326,296,7,amsterdam,5,portuguese,0,111464
87,743,178,2,amsterdam,5,portuguese,0,111464
88,945,186,0,amsterdam,5,portuguese,0,111464
89,581,154,0,amsterdam,5,portuguese,0,111464
90,417,184,0,amsterdam,5,portuguese,0,111464
91,493,181,0,amsterdam,5,portuguese,0,111464
92,218,303,4,amsterdam,5,portuguese,0,111464
93,429,258,17,amsterdam,5,portuguese,0,111464
94,567,95,0,amsterdam,5,portuguese,0,111464
95,10,157,0,amsterdam,5,portuguese,0,111464
96,193,153,2,amsterdam,5,portuguese,0,111464
97,807,420,5,amsterdam,5,portuguese,0,111464
98,762,180,5,amsterdam,5,portuguese,0,111464
99,505,112,0,amsterdam,5,portuguese,0,111464
100,140,191,2,amsterdam,5,portuguese,0,111464
101,603,370,5,amsterdam,5,portuguese,0,111464
102,657,265,4,amsterdam,5,portuguese,0,111464
103,455,181,10,amsterdam,5,portuguese,0,111464
104,105,180,4,amsterdam,5,portuguese,0,111464
105,917,418,5,amsterdam,5,portuguese,0,111464
106,604,134,3,amsterdam,5,portuguese,0,111464
107,967,81,0,amsterdam,5,portuguese,0,111464
108,628,156,0,amsterdam,5,portuguese,0,111464
109,809,420,5,amsterdam,5,portuguese,0,111464
110,902,217,7,amsterdam,5,portuguese,0,111464
111,303,220,0,amsterdam,5,portuguese,0,111464
112,234,180,0,amsterdam,5,portuguese,0,111464
113,460,86,0,amsterdam,5,portuguese,0,111464
114,878,112,0,amsterdam,5,portuguese,0,111464
115,515,421,5,amsterdam,5,portuguese,0,111464
116,387,431,5,amsterdam,5,portuguese,0,111464
117,788,112,0,amsterdam,5,portuguese,0,111464
118,627,109,0,amsterdam,5,portuguese,0,111464
119,783,103,0,amsterdam,5,portuguese,0,111464
120,969,87,0,amsterdam,5,portuguese,0,111464
0,603,285,13,amsterdam,11,belgian,0,111465
1,410,126,9,amsterdam,11,belgian,0,111465
2,10,151,2,amsterdam,11,belgian,0,111465
3,157,295,20,amsterdam,11,belgian,0,111465
4,628,150,6,amsterdam,11,belgian,0,111465
5,777,178,7,amsterdam,11,belgian,0,111465
6,475,105,0,amsterdam,11,belgian,0,111465
7,745,103,8,amsterdam,11,belgian,0,111465
8,806,266,26,amsterdam,11,belgian,0,111465
9,442,190,15,amsterdam,11,belgian,0,111465
10,657,174,10,amsterdam,11,belgian,0,111465
11,715,173,8,amsterdam,11,belgian,0,111465
12,366,78,0,amsterdam,11,belgian,0,111465
13,45,174,4,amsterdam,11,belgian,0,111465
