,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,314,127,9,paris,20,finnish,1,59874
1,903,96,10,paris,20,finnish,1,59874
2,95,331,40,paris,20,finnish,1,59874
3,911,127,21,paris,20,finnish,1,59874
4,647,154,16,paris,20,finnish,1,59874
5,582,221,31,paris,20,finnish,1,59874
6,207,178,10,paris,20,finnish,1,59874
7,700,192,95,paris,20,finnish,1,59874
8,723,93,9,paris,20,finnish,1,59874
9,123,131,16,paris,20,finnish,1,59874
10,150,218,33,paris,20,finnish,1,59874
11,192,129,6,paris,20,finnish,1,59874
12,14,162,31,paris,20,finnish,1,59874
13,560,165,32,paris,20,finnish,1,59874
14,851,94,21,paris,20,finnish,1,59874
15,159,222,29,paris,20,finnish,1,59874
16,339,274,27,paris,20,finnish,1,59874
17,785,236,18,paris,20,finnish,1,59874
18,323,303,53,paris,20,finnish,1,59874
19,327,245,28,paris,20,finnish,1,59874
20,885,184,32,paris,20,finnish,1,59874
21,94,270,97,paris,20,finnish,1,59874
22,509,96,0,paris,20,finnish,1,59874
23,419,120,22,paris,20,finnish,1,59874
24,708,174,25,paris,20,finnish,1,59874
25,474,175,22,paris,20,finnish,1,59874
26,738,132,21,paris,20,finnish,1,59874
27,182,175,26,paris,20,finnish,1,59874
28,29,233,29,paris,20,finnish,1,59874
29,735,136,16,paris,20,finnish,1,59874
30,412,287,111,paris,20,finnish,1,59874
31,121,88,13,paris,20,finnish,1,59874
32,225,206,18,paris,20,finnish,1,59874
33,308,217,30,paris,20,finnish,1,59874
34,397,350,30,paris,20,finnish,1,59874
35,656,126,17,paris,20,finnish,1,59874
36,66,165,23,paris,20,finnish,1,59874
37,132,279,68,paris,20,finnish,1,59874
38,558,110,8,paris,20,finnish,1,59874
39,526,299,48,paris,20,finnish,1,59874
40,447,141,16,paris,20,finnish,1,59874
41,69,272,112,paris,20,finnish,1,59874
42,970,296,49,paris,20,finnish,1,59874
43,722,209,20,paris,20,finnish,1,59874
44,767,195,21,paris,20,finnish,1,59874
45,741,190,21,paris,20,finnish,1,59874
46,629,94,9,paris,20,finnish,1,59874
47,912,178,0,paris,20,finnish,1,59874
48,436,267,101,paris,20,finnish,1,59874
49,564,99,0,paris,20,finnish,1,59874
50,576,245,27,paris,20,finnish,1,59874
51,748,190,55,paris,20,finnish,1,59874
52,27,271,69,paris,20,finnish,1,59874
53,884,224,28,paris,20,finnish,1,59874
54,946,218,29,paris,20,finnish,1,59874
55,645,174,9,paris,20,finnish,1,59874
56,65,174,26,paris,20,finnish,1,59874
57,115,116,40,paris,20,finnish,1,59874
58,841,94,15,paris,20,finnish,1,59874
59,534,345,37,paris,20,finnish,1,59874
60,792,92,29,paris,20,finnish,1,59874
61,756,224,34,paris,20,finnish,1,59874
62,573,322,56,paris,20,finnish,1,59874
63,305,194,20,paris,20,finnish,1,59874
64,963,126,22,paris,20,finnish,1,59874
65,742,280,48,paris,20,finnish,1,59874
66,56,215,34,paris,20,finnish,1,59874
67,614,95,1,paris,20,finnish,1,59874
68,795,179,0,paris,20,finnish,1,59874
69,130,213,35,paris,20,finnish,1,59874
70,571,296,43,paris,20,finnish,1,59874
71,28,156,14,paris,20,finnish,1,59874
72,331,98,19,paris,20,finnish,1,59874
73,119,213,29,paris,20,finnish,1,59874
74,803,319,39,paris,20,finnish,1,59874
75,41,141,16,paris,20,finnish,1,59874
76,882,239,26,paris,20,finnish,1,59874
77,477,91,24,paris,20,finnish,1,59874
78,858,231,24,paris,20,finnish,1,59874
79,617,316,50,paris,20,finnish,1,59874
80,863,296,42,paris,20,finnish,1,59874
81,986,225,27,paris,20,finnish,1,59874
82,17,88,14,paris,20,finnish,1,59874
83,663,168,25,paris,20,finnish,1,59874
84,584,336,39,paris,20,finnish,1,59874
85,62,93,9,paris,20,finnish,1,59874
86,684,87,11,paris,20,finnish,1,59874
87,238,172,8,paris,20,finnish,1,59874
88,338,212,38,paris,20,finnish,1,59874
89,49,174,24,paris,20,finnish,1,59874
90,165,174,32,paris,20,finnish,1,59874
91,21,93,11,paris,20,finnish,1,59874
92,357,174,23,paris,20,finnish,1,59874
93,299,124,0,paris,20,finnish,1,59874
94,595,195,20,paris,20,finnish,1,59874
95,980,123,17,paris,20,finnish,1,59874
96,148,123,8,paris,20,finnish,1,59874
97,259,149,16,paris,20,finnish,1,59874
98,254,178,18,paris,20,finnish,1,59874
99,484,149,16,paris,20,finnish,1,59874
100,290,192,20,paris,20,finnish,1,59874
101,823,212,27,paris,20,finnish,1,59874
102,342,130,11,paris,20,finnish,1,59874
