,hotel_id,price,stock,city,date,language,mobile,avatar_id
0,144,82,0,rome,0,cypriot,0,110364
1,651,116,0,rome,0,cypriot,0,110364
2,453,392,0,rome,0,cypriot,0,110364
3,583,74,0,rome,0,cypriot,0,110364
4,361,165,0,rome,0,cypriot,0,110364
5,42,259,0,rome,0,cypriot,0,110364
6,864,167,0,rome,0,cypriot,0,110364
7,206,178,5,rome,0,cypriot,0,110364
8,907,144,0,rome,0,cypriot,0,110364
9,874,280,0,rome,0,cypriot,0,110364
10,759,257,0,rome,0,cypriot,0,110364
11,296,72,0,rome,0,cypriot,0,110364
12,681,170,0,rome,0,cypriot,0,110364
13,739,284,0,rome,0,cypriot,0,110364
14,712,284,0,rome,0,cypriot,0,110364
15,854,387,0,rome,0,cypriot,0,110364
16,281,173,0,rome,0,cypriot,0,110364
17,437,102,0,rome,0,cypriot,0,110364
18,178,371,0,rome,0,cypriot,0,110364
19,213,100,0,rome,0,cypriot,0,110364
20,513,80,0,rome,0,cypriot,0,110364
21,636,100,0,rome,0,cypriot,0,110364
22,804,163,0,rome,0,cypriot,0,110364
23,650,77,0,rome,0,cypriot,0,110364
24,330,385,0,rome,0,cypriot,0,110364
25,824,351,0,rome,0,cypriot,0,110364
26,913,170,0,rome,0,cypriot,0,110364
27,991,193,0,rome,0,cypriot,0,110364
28,38,100,0,rome,0,cypriot,0,110364
29,550,80,0,rome,0,cypriot,0,110364
30,781,73,0,rome,0,cypriot,0,110364
31,714,75,0,rome,0,cypriot,0,110364
32,396,167,0,rome,0,cypriot,0,110364
33,242,284,0,rome,0,cypriot,0,110364
34,328,73,0,rome,0,cypriot,0,110364
35,386,106,0,rome,0,cypriot,0,110364
36,953,159,0,rome,0,cypriot,0,110364
37,796,162,0,rome,0,cypriot,0,110364
38,293,73,0,rome,0,cypriot,0,110364
39,659,271,0,rome,0,cypriot,0,110364
40,929,392,0,rome,0,cypriot,0,110364
41,380,78,0,rome,0,cypriot,0,110364
42,316,194,0,rome,0,cypriot,0,110364
43,769,82,0,rome,0,cypriot,0,110364
44,586,282,0,rome,0,cypriot,0,110364
45,641,164,0,rome,0,cypriot,0,110364
46,701,73,2,rome,0,cypriot,0,110364
47,469,86,0,rome,0,cypriot,0,110364
48,840,109,7,rome,0,cypriot,0,110364
49,555,167,0,rome,0,cypriot,0,110364
50,906,144,0,rome,0,cypriot,0,110364
51,563,196,0,rome,0,cypriot,0,110364
52,496,83,0,rome,0,cypriot,0,110364
53,471,161,22,rome,0,cypriot,0,110364
54,566,237,0,rome,0,cypriot,0,110364
55,191,165,0,rome,0,cypriot,0,110364
56,694,152,0,rome,0,cypriot,0,110364
57,260,107,0,rome,0,cypriot,0,110364
58,552,99,0,rome,0,cypriot,0,110364
59,668,119,0,rome,0,cypriot,0,110364
60,728,276,0,rome,0,cypriot,0,110364
61,686,116,0,rome,0,cypriot,0,110364
62,151,311,0,rome,0,cypriot,0,110364
63,642,80,0,rome,0,cypriot,0,110364
64,374,104,0,rome,0,cypriot,0,110364
65,816,85,4,rome,0,cypriot,0,110364
66,228,138,0,rome,0,cypriot,0,110364
67,773,86,4,rome,0,cypriot,0,110364
68,947,169,0,rome,0,cypriot,0,110364
69,381,137,0,rome,0,cypriot,0,110364
70,934,78,0,rome,0,cypriot,0,110364
71,763,123,0,rome,0,cypriot,0,110364
72,485,86,0,rome,0,cypriot,0,110364
73,347,82,0,rome,0,cypriot,0,110364
74,139,78,0,rome,0,cypriot,0,110364
75,364,170,0,rome,0,cypriot,0,110364
76,3,73,0,rome,0,cypriot,0,110364
77,838,167,0,rome,0,cypriot,0,110364
78,112,78,0,rome,0,cypriot,0,110364
79,344,72,3,rome,0,cypriot,0,110364
80,536,126,0,rome,0,cypriot,0,110364
81,751,276,0,rome,0,cypriot,0,110364
82,786,387,0,rome,0,cypriot,0,110364
83,129,119,0,rome,0,cypriot,0,110364
84,537,196,0,rome,0,cypriot,0,110364
85,273,144,0,rome,0,cypriot,0,110364
86,298,167,0,rome,0,cypriot,0,110364
87,993,266,0,rome,0,cypriot,0,110364
88,180,75,0,rome,0,cypriot,0,110364
89,944,279,0,rome,0,cypriot,0,110364
90,390,199,0,rome,0,cypriot,0,110364
91,341,124,0,rome,0,cypriot,0,110364
92,621,78,0,rome,0,cypriot,0,110364
93,850,282,0,rome,0,cypriot,0,110364
94,345,138,0,rome,0,cypriot,0,110364
95,856,75,0,rome,0,cypriot,0,110364
96,895,315,0,rome,0,cypriot,0,110364
97,48,73,0,rome,0,cypriot,0,110364
98,232,78,0,rome,0,cypriot,0,110364
99,486,197,0,rome,0,cypriot,0,110364
100,569,164,0,rome,0,cypriot,0,110364
101,677,271,0,rome,0,cypriot,0,110364
102,51,165,0,rome,0,cypriot,0,110364
103,324,169,0,rome,0,cypriot,0,110364
104,696,100,0,rome,0,cypriot,0,110364
105,843,392,0,rome,0,cypriot,0,110364
106,170,165,0,rome,0,cypriot,0,110364
107,73,287,0,rome,0,cypriot,0,110364
108,897,395,0,rome,0,cypriot,0,110364
109,156,74,0,rome,0,cypriot,0,110364
110,473,284,0,rome,0,cypriot,0,110364
111,932,138,0,rome,0,cypriot,0,110364
112,671,143,0,rome,0,cypriot,0,110364
113,543,261,0,rome,0,cypriot,0,110364
114,286,127,3,rome,0,cypriot,0,110364
115,725,193,0,rome,0,cypriot,0,110364
116,452,276,0,rome,0,cypriot,0,110364
117,644,72,0,rome,0,cypriot,0,110364
118,774,255,0,rome,0,cypriot,0,110364
119,114,163,0,rome,0,cypriot,0,110364
0,224,173,0,amsterdam,0,bulgarian,0,110365
1,925,123,0,amsterdam,0,bulgarian,0,110365
2,264,79,0,amsterdam,0,bulgarian,0,110365
3,587,151,0,amsterdam,0,bulgarian,0,110365
4,193,147,0,amsterdam,0,bulgarian,0,110365
5,482,79,0,amsterdam,0,bulgarian,0,110365
6,410,126,0,amsterdam,0,bulgarian,0,110365
7,750,112,7,amsterdam,0,bulgarian,0,110365
8,892,276,0,amsterdam,0,bulgarian,0,110365
9,507,125,0,amsterdam,0,bulgarian,0,110365
10,880,128,0,amsterdam,0,bulgarian,0,110365
11,214,293,0,amsterdam,0,bulgarian,0,110365
12,807,403,0,amsterdam,0,bulgarian,0,110365
13,105,173,0,amsterdam,0,bulgarian,0,110365
14,878,108,0,amsterdam,0,bulgarian,0,110365
15,630,153,0,amsterdam,0,bulgarian,0,110365
16,588,173,0,amsterdam,0,bulgarian,0,110365
17,387,413,0,amsterdam,0,bulgarian,0,110365
18,902,209,0,amsterdam,0,bulgarian,0,110365
19,307,125,0,amsterdam,0,bulgarian,0,110365
20,967,78,0,amsterdam,0,bulgarian,0,110365
21,158,176,0,amsterdam,0,bulgarian,0,110365
22,706,125,0,amsterdam,0,bulgarian,0,110365
23,806,266,1,amsterdam,0,bulgarian,0,110365
24,835,102,24,amsterdam,0,bulgarian,0,110365
25,52,173,0,amsterdam,0,bulgarian,0,110365
26,591,313,4,amsterdam,0,bulgarian,0,110365
27,762,173,0,amsterdam,0,bulgarian,0,110365
28,783,99,0,amsterdam,0,bulgarian,0,110365
